,Date,Alky pH 4.5,Chloride Ion,Orthophospht,Sulphate SO4,Ammonia(N),TurbidityNTU,Temp Water,Cond @ 25C,Oxygen Diss,pH,BOD ATU,COD as O2,Nitrate-N,Nitrite-N,Hardness,SALinsitu,ALL_RUNS,Average_count,WQI,WQI clf
450,2013-11-11,197.5505617977528,78.00243902439024,0.4041082191780821,127.95,1.0891244019138753,9.391666666666667,9.365967567567568,859.2,10.08688,7.922136752136752,3.801328125,25.727272727272727,8.981837837837839,0.063075652173913,312.4888888888889,21.4138,19.285714285714285,9.857142857142858,47.4508372929707,2
465,2013-12-06,233.7674418604651,195.2216216216216,0.3312714285714285,110.025,1.2563545454545455,3.5444444444444443,6.918508474576273,1499.6274509803925,10.644857142857145,7.916119402985075,6.088777777777778,30.08333333333333,10.17943137254902,0.0430035087719298,402.0,27.28683333333333,27.6260162601626,14.34959349593496,25.58563506339822,0
466,2013-12-07,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,0.4614285714285714,10.1380165853738,7.083200000000001,1115.134318689249,9.238,7.887049297876376,3.5,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,33.845,39.08641975308642,37.160493827160494,43.361467144998926,2
472,2014-01-04,202.70232968862308,61.0,0.3950286830212012,287.0180996657894,1.93,10.1380165853738,12.882616069580212,1115.134318689249,9.36983705890202,7.887049297876376,8.48,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,73.37037037037037,30.185185185185187,36.621638080163656,2
475,2014-01-08,202.68627450980392,65.9081081081081,0.3252530120481928,81.65,0.7207990654205606,30.41111111111111,7.740441988950276,986.475939849624,10.69154929577465,7.963893805309735,13.637375,89.18,10.309426356589146,0.0431458015267175,331.04545454545456,23.4825,32.4390243902439,26.48780487804878,28.33002431238737,2
478,2014-01-13,200.45263157894735,91.77532467532468,0.1905361111111111,90.81764705882354,0.530050505050505,23.067741935483877,7.09062874251497,909.5191304347826,10.717235772357723,7.924190476190476,5.080082644628098,41.57142857142857,7.993849206349206,0.055931746031746,273.036,22.219363636363635,61.333333333333336,61.333333333333336,53.04031478376854,1
481,2014-01-20,215.17777777777775,559.9318181818181,0.2310757575757576,486.85,2.389475,10.88,7.225,856.9050847457628,10.514035087719298,7.7844444444444445,6.608484848484848,133.89473684210526,7.899066666666666,0.0381365079365079,457.43,0.3916666666666666,49.8,49.8,45.18079496677707,2
484,2014-01-27,247.1875,168.440625,0.3073589743589743,62.5,0.9520119047619048,10.1380165853738,6.481944444444445,987.2296296296296,10.78074074074074,7.823846153846154,5.208625,54.375,13.120666666666668,0.0535,376.875,22.524548903620225,58.0,58.0,37.408662315793485,2
493,2014-02-10,201.36764705882356,89.46,0.1334771428571428,49.95,0.344889423076923,16.30454545454546,5.969328282828283,836.741935483871,11.42059171597633,8.002196531791906,2.69030303030303,26.27083333333333,7.862483870967742,0.0403930379746835,322.22727272727275,27.320545454545456,97.58823529411764,92.83823529411764,48.93589969612474,2
494,2014-02-12,188.89830508474577,181.0359375,0.172929203539823,60.86,0.5530592105263158,10.1380165853738,5.522900763358779,857.2558139534884,11.411315789473685,7.796888888888888,10.966727272727272,95.61923076923078,8.624153846153845,0.02592625,206.8,22.524548903620225,24.5,12.5,1.015898416559099,3
508,2014-03-13,238.76388888888889,138.70727272727274,0.2038867924528301,52.3,2.0463481012658225,16.43125,8.811510791366908,1117.02752293578,11.306731958762883,7.992761904761903,10.911043478260869,77.65294117647058,8.676955056179775,0.0472988888888888,266.2142857142857,0.635,8.625,6.75,30.55554757577157,2
510,2014-03-17,223.4102564102564,623.690909090909,0.2248032786885245,189.4857142857143,1.5005468750000004,22.558333333333337,10.594623655913978,1084.982142857143,10.873392857142855,8.015689655172416,5.184361702127659,161.91666666666666,7.77094,0.0485924528301886,370.8571428571428,1.0466666666666666,25.285714285714285,24.714285714285715,63.407518403033315,1
515,2014-03-24,241.08333333333331,69.85333333333332,0.4915909090909089,27.55,1.6636153846153845,7.177777777777779,8.658695652173913,939.7647058823528,12.06111111111111,8.069473684210527,6.210555555555556,19.285714285714285,11.871416666666669,0.0683125,257.5,17.24,3.2,3.2,40.873413845990136,2
520,2014-03-31,243.94736842105263,89.68974358974359,0.3576249999999999,67.34,1.7836037735849055,4.707999999999999,11.35324675324675,816.8863636363636,11.72311111111111,8.165,4.91253164556962,22.0,8.349347826086957,0.0696804347826086,451.0,22.524548903620225,6.5,3.5,43.20157522056571,2
530,2014-04-14,202.70232968862308,290.1617368496932,0.0693,287.0180996657894,2.1169062500000004,3.4,12.291111111111109,1115.134318689249,9.36983705890202,7.515,6.239523809523809,43.333333333333336,8.194472322502545,0.09984,313.0257580640279,22.524548903620225,36.97560975609756,22.414634146341463,35.04354436924304,2
532,2014-04-16,237.3783783783784,145.13877551020408,0.3613852459016393,114.03333333333336,0.8942317880794701,23.152941176470588,10.48767701863354,1044.5462962962963,11.306036036036035,8.08955357142857,5.188076923076923,28.176470588235293,8.828696078431372,0.0555233009708737,313.0257580640279,30.316,25.806451612903224,19.806451612903224,61.04259748340275,1
538,2014-04-28,230.46808510638297,695.6229166666666,0.4583717948717948,52.44285714285714,0.7182704918032787,20.946666666666665,12.961206896551724,2180.6285714285714,11.152753623188405,8.138636363636362,5.603085106382979,29.0,9.877098591549297,0.0764109589041096,464.0,18.48,17.1,8.5,58.379449070551985,1
541,2014-05-03,201.0,258.125,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,12.003214285714284,1115.134318689249,8.907368421052633,7.887049297876376,6.384,78.25,15.438000000000002,0.102,313.0257580640279,29.267368421052637,10.0,5.333333333333333,45.88297851170407,2
542,2014-05-06,218.3917525773196,252.16666666666663,0.4405442176870748,79.41818181818184,1.676828703703704,13.15,13.472873563218394,1507.003937007874,10.096351145038168,8.059108910891087,11.492275862068963,116.79166666666669,7.804921875,0.0828720588235294,378.46153846153845,29.55097560975609,24.264150943396228,12.320754716981131,27.87554362093789,2
557,2014-05-27,186.86666666666667,52.228125,0.1532916666666666,115.95714285714288,0.5573052631578947,15.814285714285717,13.629230769230771,690.6315789473684,8.694117647058825,7.86,3.7998591549295777,24.25,9.490244444444444,0.079691304347826,276.10526315789474,0.39,24.642857142857142,8.428571428571429,49.88715043092961,2
558,2014-05-29,206.08,60.72727272727273,0.3508873239436619,418.4375,1.056819047619047,24.58333333333333,13.764044943820224,869.652380952381,7.959615384615385,7.868837209302326,12.103076923076925,79.08285714285714,9.91523214285714,0.0745339285714285,498.3,0.21,62.875,42.083333333333336,34.06528867218651,2
561,2014-06-02,209.6875,44.78974358974359,0.679860759493671,111.59999999999997,0.9312635135135136,5.857142857142857,14.671428571428576,953.7848101265824,9.003676470588236,7.91125,5.278113207547169,26.285714285714285,8.04682857142857,0.0549242857142857,310.352380952381,32.501176470588234,21.0,10.666666666666666,38.351204469199295,2
570,2014-06-17,213.54545454545453,705.7761904761905,0.5281818181818183,120.25714285714284,1.0740270270270271,16.912499999999998,15.358426966292136,1362.65,9.163333333333334,8.021527777777779,4.739999999999999,24.47058823529412,7.169418918918919,0.0746648648648648,412.62307692307695,27.884,21.73913043478261,17.91304347826087,60.61627531919073,1
574,2014-06-23,227.72222222222223,290.1617368496932,0.3950286830212012,287.0180996657894,2.88348275862069,13.54,18.25714285714286,1115.134318689249,8.553333333333333,7.954074074074073,6.860000000000001,26.75,10.4815,0.0736035714285714,393.0,19.85,35.95918367346939,30.693877551020407,62.05086306473733,1
576,2014-06-25,205.58823529411765,239.3923076923077,0.4449210526315789,92.5,0.9939058823529412,8.046666666666667,17.815555555555555,1117.7307692307693,8.760434782608694,7.887241379310345,14.018354430379748,155.1375,14.5555,0.0986846153846154,333.8,1.08,57.47619047619048,48.36904761904762,2.2542053159243816,3
582,2014-07-05,202.70232968862308,49.36666666666667,0.4042,287.0180996657894,2.31755,10.1380165853738,17.89148,1115.134318689249,6.797142857142857,7.887049297876376,10.159999999999998,54.333333333333336,8.194472322502545,0.0632915904543515,313.0257580640279,34.16728571428572,17.213333333333335,15.093333333333334,33.561346446578916,2
583,2014-07-07,231.14102564102564,125.6983870967742,0.326826923076923,351.3941176470588,0.855375,7.136363636363637,16.503669014084508,1122.022448979592,8.497140186915887,8.021634615384615,5.089468085106382,20.73913043478261,7.020640449438202,0.0655633333333333,314.3384615384615,32.08326666666667,41.0625,38.96875,36.55321298572741,2
587,2014-07-14,211.67307692307693,79.82682926829268,0.4094358974358973,79.1,0.8844651162790697,6.3,17.28348623853211,881.5652173913044,8.05609375,7.960312500000001,9.614811320754717,104.525,8.094915492957746,0.0678267605633802,331.7368421052632,34.09206896551724,50.906976744186046,42.97674418604651,15.457346816452832,3
592,2014-07-21,210.34615384615384,757.5209677419357,0.5736268656716418,287.0180996657894,1.641007874015748,7.48235294117647,18.966019417475728,1115.134318689249,6.803076923076924,7.791276595744681,10.497142857142856,28.34375,15.021152173913045,0.0632915904543515,313.6,32.64,50.708333333333336,46.10416666666666,24.156111356406655,3
597,2014-07-28,239.66666666666663,63.36666666666667,0.7965500000000001,225.0,1.7140535714285714,20.3,16.454235294117645,954.2857142857144,8.158888888888889,7.920000000000001,5.849464285714286,40.0,11.00738888888889,0.0447388888888889,313.0257580640279,1.2656666666666667,66.39285714285714,66.39285714285714,68.44872681727446,1
603,2014-08-07,203.42,362.33818181818174,0.34015,55.35,1.0871016949152543,5.088888888888889,17.48169934640523,1073.327868852459,8.40198347107438,7.997964601769913,11.374857142857142,175.19324324324324,5.7732580645161296,0.0406370967741935,276.5263157894737,30.57,56.94871794871795,51.39316239316239,3.934438206966337,3
605,2014-08-09,202.70232968862308,130.0,0.02,287.0180996657894,2.1582,34.9,16.300000000000004,1115.134318689249,9.36983705890202,7.887049297876376,8.983,300.0,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,21.433962264150946,14.49056603773585,71.59231011374739,1
607,2014-08-11,184.4705882352941,103.10746268656716,0.8184897959183675,121.8125,3.3881058823529417,12.297560975609755,15.612313432835824,1082.132110091743,7.721383177570093,7.91578947368421,2.9740243902439025,30.05263157894737,6.72358870967742,0.0741496062992125,321.7857142857143,0.52,10.526315789473683,10.526315789473683,88.90401929705472,0
611,2014-08-16,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.664,10.1380165853738,17.91111111111111,1115.134318689249,9.36983705890202,7.887049297876376,5.478888888888889,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,813.3333333333334,813.3333333333334,49.49572890861181,2
612,2014-08-18,217.86111111111111,110.65,0.5471224489795918,287.0180996657894,2.07416,2.95,14.954954954954957,862.2777777777778,8.127142857142857,7.899583333333332,9.363717948717948,40.66666666666666,7.487725490196077,0.0387725490196078,416.5,33.343125,61.44736842105263,49.00877192982456,22.892923302026635,3
619,2014-08-26,205.05882352941177,106.85,0.2749473684210526,202.7,2.9366617647058826,10.1380165853738,15.17777777777778,734.9909090909091,8.003888888888888,7.767307692307692,6.319402985074627,50.2,9.607826086956525,0.0495,404.2857142857143,22.524548903620225,73.20454545454545,71.0909090909091,53.67021982574532,1
633,2014-09-18,231.78571428571428,1060.3567567567566,0.3950286830212012,75.1,1.2115353535353537,7.730769230769232,16.898863636363636,1115.134318689249,8.125957446808512,7.840714285714286,8.427411764705884,58.00454545454545,9.407644444444443,0.0667866666666666,405.6666666666667,22.524548903620225,41.95959595959596,35.17171717171717,26.69643822267818,2
641,2014-09-27,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.02376,10.1380165853738,14.625,1115.134318689249,9.36983705890202,7.887049297876376,2.6022857142857143,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,60.72727272727273,60.72727272727273,55.397843037861705,1
648,2014-10-06,242.93939393939397,277.74042553191487,0.5502065217391304,61.43333333333334,1.550880918628636,5.922222222222223,12.678518518518516,1518.8375,8.3386,7.836363636363635,10.919213483146065,104.41176470588236,5.881270588235294,0.0671620689655172,369.82608695652175,9.506666666666666,28.85185185185185,26.48148148148148,16.37793345264396,3
653,2014-10-14,161.56410256410257,274.7983333333333,0.3084598540145985,166.55624999999998,0.746438202247191,10.1380165853738,12.758125,906.0315789473684,8.678383838383837,7.75989898989899,11.475803571428573,82.8,14.3156,0.0461233870967741,279.76,26.308000000000003,48.11111111111112,43.77777777777778,6.475092336215104,3
660,2014-10-27,208.2,80.62,0.517139534883721,56.37499999999999,1.2876627906976743,5.487500000000001,13.78169014084507,883.2758620689655,9.293862068965517,7.942962962962963,9.773623188405796,114.5,9.947257142857143,0.0540166666666666,285.9428571428571,22.524548903620225,8.428571428571429,7.142857142857143,17.238268169474992,3
664,2014-11-03,233.53535353535352,547.7147540983607,0.3707116279069767,44.63333333333333,0.9954649681528664,13.212121212121213,11.780128205128204,1006.4758064516128,8.361981981981982,7.882083333333333,6.335164835164834,35.375,7.615991071428572,0.0733919642857142,314.7321739130434,22.524548903620225,33.5,23.285714285714285,41.52827373746192,2
668,2014-11-08,202.70232968862308,290.1617368496932,0.1535555555555555,287.0180996657894,0.6858461538461539,10.1380165853738,11.895454545454545,1115.134318689249,8.486666666666666,7.959999999999999,3.018571428571428,259.46215133635064,7.982222222222224,0.0464555555555555,313.0257580640279,34.27666666666667,38.67567567567568,26.97297297297297,43.509499398698345,2
669,2014-11-09,202.70232968862308,158.0,0.3950286830212012,287.0180996657894,1.9213333333333331,10.1380165853738,11.466333333333331,1115.134318689249,8.297999999999998,8.059,4.642,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,26.061,20.845454545454544,18.0,54.27396205222071,1
678,2014-12-03,226.22314049586777,132.34657534246574,0.3001677631578947,737.55,1.0582325581395349,18.737254901960785,7.920137614678899,969.0633986928106,10.554800000000002,7.955416666666666,16.020846153846154,197.12608695652173,9.690414814814812,0.0472970588235294,344.2692307692308,16.287647058823527,13.666666666666666,7.333333333333333,2.8960264055955336,3
683,2014-12-15,183.35,593.8307692307692,0.1133809523809523,82.86666666666666,0.4554594594594595,10.1380165853738,6.743181818181816,2056.454545454545,10.56608695652174,7.644615384615384,7.951666666666667,84.66666666666667,11.293470588235294,0.0453294117647058,265.72727272727275,0.295,21.5,11.0,14.911339840087411,3
686,2015-01-06,232.887323943662,49.73625,0.1786205714285714,48.16666666666666,1.2737892561983468,9.532653061224488,7.057255506607929,826.5516853932585,11.072289772727272,7.886943005181347,11.273951612903224,189.94,12.38623076923077,0.0447522580645161,317.40000000000003,27.232941176470582,19.7,9.6,8.677368351146596,3
689,2015-01-10,197.0,256.375,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,7.34,1115.134318689249,9.913333333333334,7.887049297876376,8.327777777777778,84.5,13.860000000000005,0.1,313.0257580640279,34.34,28.98275862068965,22.224137931034484,35.63461846408336,2
690,2015-01-26,184.91666666666663,254.94285714285712,0.21448,38.4,1.3466938775510204,10.1380165853738,7.321590909090909,826.16,10.699666666666667,8.017777777777779,6.087878787878788,259.46215133635064,8.337761904761905,0.0347928571428571,391.1666666666667,9.144,648.4,648.4,34.58916167668158,2
692,2015-02-04,224.32413793103447,218.0780821917808,0.3167709497206704,70.01111111111112,1.148120535714286,13.890909090909092,4.514553990610328,1039.2231395348838,11.885124183006536,7.9448128342245985,11.124653465346537,167.3384615384615,9.17896855345912,0.0396987577639751,336.98800000000006,0.48,65.66666666666667,33.4,16.408564027059075,3
694,2015-02-07,208.0,229.33333333333331,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,3.536130434782609,1115.134318689249,10.523529411764706,7.887049297876376,5.955000000000001,64.0,8.194472322502545,0.1,313.0257580640279,30.112764705882352,36.28,34.99,45.717968857545344,2
698,2015-02-14,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,0.92825,10.1380165853738,8.018181818181818,1115.134318689249,9.36983705890202,7.887049297876376,7.744166666666666,55.0,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,13.0,13.0,28.225162045018575,2
700,2015-02-25,183.0,67.875,0.0833,287.0180996657894,1.9810138888888889,10.1380165853738,7.267567567567567,789.4,10.4972,7.951875000000001,5.38939393939394,58.0,12.781666666666666,0.0388708333333333,292.2,15.385,43.66666666666666,43.66666666666666,42.568684094297836,2
701,2015-03-02,241.03846153846155,297.8217391304348,0.1984159999999999,56.45,1.2080263157894735,11.992105263157896,6.220778443113772,1122.192,12.276207207207204,8.079246575342466,6.429150943396227,44.0,8.161394495412845,0.04675625,248.37692307692308,0.3033333333333333,41.85714285714285,41.85714285714285,35.23789187431877,2
704,2015-03-07,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,0.4993333333333332,10.1380165853738,8.644444444444444,1115.134318689249,9.36983705890202,7.887049297876376,8.261111111111113,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,25.0,23.35593220338983,21.71731632839039,3
706,2015-03-09,242.04918032786884,89.98260869565219,0.2626103896103896,699.4399999999999,0.9818067226890758,5.6571428571428575,7.714115702479338,1053.5661971830984,11.76897435897436,8.054197530864197,3.995172413793104,47.5,8.194472322502545,0.0520025974025974,366.6666666666667,29.018666666666668,26.16981132075472,21.141509433962263,37.438366884630994,2
709,2015-03-16,221.0952380952381,834.9960000000001,0.2970338983050847,115.9,1.6041875,13.383333333333333,7.836633663366335,1685.295081967213,11.524576271186442,7.972537313432835,5.81,25.75,8.433545454545454,0.0315241379310344,377.0,34.01,9.454545454545457,5.090909090909091,46.03595049216042,2
716,2015-03-30,222.48,105.1375,0.3951190476190477,168.0,1.9808837209302328,4.233333333333333,9.01014492753623,736.3333333333334,11.304,8.13125,6.717313432835821,78.0,6.129529411764707,0.0325205882352941,430.3333333333333,22.524548903620225,15.846153846153848,8.153846153846153,32.54486010024695,2
718,2015-04-03,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,8.4,1115.134318689249,9.36983705890202,7.887049297876376,13.0,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,12.0,9.88888888888889,10.381341041544635,3
726,2015-04-20,219.0281690140845,323.44848484848484,0.4062663265306123,69.8,2.008566878980892,6.866666666666667,10.606849315068493,892.6075949367089,11.318076923076925,8.102952380952381,4.556989247311828,33.25,7.484709302325582,0.0380045977011494,287.68888888888887,0.345,11.461538461538462,6.269230769230769,47.80018630495394,2
735,2015-05-02,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,2.3001250000000004,10.1380165853738,11.2,1115.134318689249,9.36983705890202,7.800000000000001,10.405555555555557,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,11.4,11.4,30.9829243135468,2
736,2015-05-03,202.70232968862308,313.3333333333333,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,11.528571428571428,1115.134318689249,9.36983705890202,7.887049297876376,12.055,99.66666666666669,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,26.466666666666665,19.73333333333333,15.537783226195682,3
740,2015-05-09,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,12.396,1115.134318689249,8.168125,7.955999999999999,4.75,68.75,8.194472322502545,0.0632915904543515,313.0257580640279,31.93308,91.32142857142856,86.25,49.92851388678176,2
746,2015-05-19,202.70232968862308,104.44545454545454,0.3728571428571428,287.0180996657894,0.7252535211267604,10.1380165853738,12.363846153846156,1121.8,6.721428571428572,7.737,4.003611111111111,66.0,8.194472322502545,0.0632915904543515,313.0257580640279,23.35888888888889,20.451612903225808,14.838709677419354,43.344085560061096,2
757,2015-06-05,209.5344827586207,50.75,0.3753728813559322,95.48888888888888,1.2864146341463416,29.51000000000001,14.460593220338982,758.0454545454545,9.03701298701299,7.948157894736841,14.016593406593406,158.77333333333334,6.605345454545452,0.0442054545454545,273.4,30.689999999999998,71.19047619047619,25.857142857142858,33.39836615923728,2
758,2015-06-06,202.70232968862308,332.0,0.3950286830212012,287.0180996657894,2.486666666666667,10.1380165853738,14.2225,1115.134318689249,8.846666666666666,7.887049297876376,13.197419354838711,398.0,8.194472322502545,0.0632915904543515,313.0257580640279,34.17666666666667,39.833333333333336,39.833333333333336,21.045149230974452,3
772,2015-06-26,227.11111111111111,290.1617368496932,0.3950286830212012,289.0,0.9358877551020408,10.473333333333333,17.026666666666667,1115.134318689249,9.257142857142858,8.075365853658536,14.254090909090907,259.0,10.1675,0.0632915904543515,235.0,29.456,20.045454545454547,17.75,1.4061943989794026,3
773,2015-06-27,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,2.6385,10.1380165853738,17.95,1115.134318689249,9.36983705890202,7.69,7.669090909090908,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,8.0,8.0,49.02850278127727,2
776,2015-07-04,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,2.602307692307692,10.1380165853738,17.131666666666664,1115.134318689249,8.0,7.887049297876376,11.65,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,33.693333333333335,265.3076923076923,133.15384615384616,29.896248191831052,2
787,2015-07-18,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,0.7439999999999999,10.1380165853738,18.45,1115.134318689249,9.36983705890202,7.887049297876376,2.2825,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,39.875,39.875,55.04967411048979,1
788,2015-07-19,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.3477777777777775,10.1380165853738,19.68888888888889,1115.134318689249,9.36983705890202,7.887049297876376,3.556666666666666,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,29.31578947368421,29.31578947368421,55.712500829550876,1
789,2015-07-20,181.55172413793105,98.352,0.3164753623188406,78.4,1.506893442622951,15.333333333333334,16.64392523364486,1478.7971014492753,8.350454545454545,7.973380281690141,7.692972972972973,103.33333333333331,8.727253521126762,0.0802042253521126,323.7,1.37,34.25352112676056,30.732394366197184,44.699421034669896,2
809,2015-08-18,200.23376623376623,766.1629629629629,0.4843636363636363,151.575,1.8259882352941177,7.21923076923077,15.04412162162162,2242.209523809524,7.892574257425741,7.798983050847458,11.876739130434784,208.14285714285717,8.178793814432991,0.0723787878787878,361.55555555555554,17.4,57.23232323232323,55.75757575757576,17.50654582937096,3
816,2015-08-27,191.3617021276596,165.62413793103448,0.7367619047619046,272.6666666666667,0.9429906542056076,4.69,16.448809523809523,1028.0833333333333,8.32795918367347,7.962909090909092,11.289204545454544,178.14166666666665,5.694188679245283,0.1271056603773584,313.0257580640279,0.485,43.54385964912281,41.35087719298246,16.542999570910176,3
823,2015-09-07,214.3793103448276,205.3860465116279,0.6555934065934066,76.5,0.6687241379310345,4.705,14.19281690140845,1123.4791666666667,8.745,7.858170731707317,4.410930232558139,28.285714285714285,8.434578947368419,0.12745,405.6666666666667,26.50875,25.011627906976745,18.27906976744186,43.96705602163699,2
827,2015-09-14,209.43373493975903,145.20434782608697,0.528801030927835,247.0,0.706955414012739,4.822222222222223,13.67175572519084,1524.1521739130435,9.236785714285714,8.001359223300971,3.809868421052632,70.66666666666667,6.293500000000002,0.0632915904543515,313.0257580640279,22.524548903620225,78.3953488372093,70.5,39.60749954628419,2
837,2015-09-26,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,2.432739130434782,10.1380165853738,14.51,1115.134318689249,9.36983705890202,7.5,3.49969696969697,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,34.303,38.375,38.375,65.31836253403998,1
846,2015-10-07,203.10526315789477,745.2153846153847,0.63460206185567,108.02857142857144,2.429113245033113,9.41818181818182,14.195606060606062,1974.888888888889,7.204867924528301,7.828543689320387,18.613299999999995,231.2875,8.615060240963855,0.1542518072289156,311.2,25.99,47.22641509433962,36.0566037735849,5.643813790725958,3
856,2015-10-19,216.3148148148148,73.4,0.5023333333333333,130.43333333333334,1.6840476190476188,6.585714285714286,12.08290598290598,945.7142857142856,8.573,7.803764705882354,7.771648351648352,46.0,9.852876923076924,0.0802676923076923,357.375,22.524548903620225,8.882352941176471,8.882352941176471,33.96726702151413,2
861,2015-10-26,204.0,102.4090909090909,0.7146000000000001,144.29999999999998,2.450344554455446,17.8,11.364383561643836,856.1904761904761,8.844277777777778,7.804814814814815,7.61078947368421,90.83333333333331,7.439099999999999,0.0632915904543515,407.2,22.524548903620225,22.7,22.7,63.0157076472598,1
868,2015-11-09,204.122641509434,654.7033333333334,0.3422592592592592,50.6,0.4746634615384615,30.9625,11.663583815028902,1327.5575221238937,8.327272727272728,7.884565217391305,5.121960784313726,57.30769230769231,7.1274444444444445,0.08058,312.9375,18.34,94.3861386138614,93.92079207920791,70.90770073561427,1
873,2015-12-05,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.1284444444444446,10.1380165853738,9.468421052631578,1115.134318689249,10.246999999999998,7.887049297876376,3.719,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,16.726,43.65909090909091,34.11363636363637,49.97057387427323,2
874,2015-12-06,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,0.555,10.1380165853738,9.036666666666669,1115.134318689249,9.746666666666666,7.887049297876376,12.461538461538462,225.0,8.194472322502545,0.0632915904543515,313.0257580640279,20.94,15.555555555555555,13.72222222222222,2.7509486465065334,3
878,2016-01-04,170.7659574468085,51.93333333333333,0.2840862745098039,287.0180996657894,0.3630908163265305,10.1380165853738,8.766233766233768,710.7551020408164,9.987708333333334,7.7678082191780815,3.8715873015873017,111.33333333333331,9.747275862068967,0.0500931034482758,269.1666666666667,22.524548903620225,94.6,47.8,37.34620088000293,2
884,2016-01-11,193.21875,62.23846153846154,0.1539,28.0,0.6577134146341463,10.1380165853738,7.552980132450331,734.3207547169811,10.18557446808511,7.8959322033898305,5.036818181818182,41.66666666666666,9.08566037735849,0.0368311320754716,306.1952380952381,0.32,15.333333333333334,7.888888888888889,30.565910157670956,2
890,2016-02-06,202.70232968862308,290.1617368496932,0.3950286830212012,287.0180996657894,1.550880918628636,10.1380165853738,10.233333333333334,1115.134318689249,9.36983705890202,7.685,5.38,259.46215133635064,8.194472322502545,0.0632915904543515,313.0257580640279,22.524548903620225,12.22222222222222,10.01851851851852,46.26505838284373,2
892,2016-02-08,201.47191011235955,46.20454545454546,0.1916511627906976,20.0,0.8657205263157896,10.1380165853738,7.642857142857143,766.2173913043479,11.15741935483871,7.892231404958677,7.053793103448276,32.22222222222222,7.449531914893617,0.0400962411347517,356.6666666666667,30.29,29.689655172413797,22.379310344827587,25.006542700970662,0
903,2016-03-07,204.9041095890411,87.69032258064516,0.6773282352941176,150.76666666666668,0.9077503649635038,15.240000000000002,5.884642857142857,740.0,11.90505882352941,7.9462244897959184,6.030857142857143,53.0,9.191743589743592,0.0341289743589743,369.6333333333334,22.844285714285714,60.47368421052632,60.47368421052632,46.34489041624753,2
905,2016-03-10,175.725,87.0529411764706,0.2303630769230769,17.7,1.3515657407407409,36.64,6.76179775280899,570.9069767441861,11.482826086956525,7.913392857142857,18.20165137614679,239.30434782608697,7.252877192982456,0.0750651612903225,158.0,8.685,19.952380952380956,18.65079365079365,24.433368770356807,3
912,2016-03-21,215.6315789473684,146.76666666666668,0.2289794871794871,60.4,0.9844915966386556,10.1380165853738,9.073626373626372,1025.809523809524,11.003043478260867,8.030666666666667,6.404732142857142,40.333333333333336,8.308263157894737,0.030335,456.3333333333333,0.39,28.75609756097561,20.414634146341463,29.443426329010528,2
918,2016-03-31,225.43478260869568,101.3,0.1415862068965517,342.0,2.823623529411765,10.766666666666667,9.44,971.5,11.16391304347826,8.035217391304345,15.134683544303796,175.56875,10.089724137931034,0.070884375,313.0257580640279,0.44,148.75,74.5,11.645408128033049,3
